ids,times,up,content
6830539290531915388,1628527472,0,很感动，也很激动，看得热泪盈眶。李先生千古。这盛世如您所愿。伟大的的中国共产党万岁
6830860301890361186,1628604007,0,讲述1927年后的电影看不少，该影片很好地衔接了两代革命者的交集，大局清晰，又不失细节！
6831081282718295782,1628656693,0,这剧情！故意想拍得深奥，其实拍得乱七八遭！一会这一会那！拍得什么玩意！根本看不下去
6831555707939071192,1628769804,0,我们要多看这种关于爱国者们为新中国成立而奋斗做出的努力，让我们这一代人增强爱国情感
6830780680037609498,1628585023,0,这是最好看的最好看的片子，为什么评分这么低？中华人们改醒醒了！抵制韩风！爱我中华！
6830543867486294322,1628528563,0,每每看这样的电视都让人泪目，我们现在的生活真的是无数革命先烈们用血肉之躯换来的……
6812346625387119073,1624190002,0,天安门怎么没有他照片
6830497150850360182,1628517425,0,毛主席的痣了那里去了 难道导演忘记了？
6830115463771321879,1628426423,0,革命先辈们，现在的新中国如你所愿！中华一直都在蒸蒸日上，后辈也不辜负先辈的所托！
6830888340586130445,1628610692,0,各位演员演技不错，这段历史，以前只是在历史课本上看到过，现在看到感觉真的不一样。
6830140513337615212,1628432396,0,共产主义，生生不息，前赴后继，继往开来！伟大之名，当之无愧！中国共产党万岁！！！
6830085007902375249,1628419162,0,守常，如今盛世如你所愿。致敬:伟大革命创始先烈！吾辈自强不息，民族精神代代相传！
6830065430690659743,1628414495,0,哭了，勿忘国耻，以先辈的血肉才换来现在的新中国，这样的电影不去电影院看太可惜了。
6830165051383354602,1628438246,0,以前真的很不容易，要是我们不成功，就成亡国奴了。感谢那些在革命中奋斗以及牺牲的人
6830166220948431649,1628438525,0,看样子是蹭热度，没有好的演技，一股脑儿在翻拍《红船》，《觉醒你啊年代》，真是无语
6830403464103611922,1628495088,0,别的不说，老百姓就希望现在的共产党员们向先辈一样，一心一意为人民服务，不忘初衷。
6830543689291280867,1628528520,0,清华大学多看看吧，以后学成一定归来！
6830043702686016002,1628409314,0,觉醒年代更好看，电影交代的不够清楚。
6830505342929875728,1628519378,0,电影里演彭于晏父亲的是民国时期的谁？
6830512518327048736,1628521089,0,无语 没说这部剧不好呀 表达一下自己喜欢的人都不行 现在都管这么宽了 颂文老师也很好
6830143618938839283,1628433136,0,用中国历史做铺垫宣传，电影电影一部分是历史，一部分是演技，这部电影我只看到历史
6830854445341745396,1628602610,0,生活太过麻木。感觉不到当时中国是一个怎样中国，这些革命者在为新中国所付出一切。
6830198627525076213,1628446251,0,因有革命前辈的伟大牺牲，才能换回后人的幸福生活！向无数的伟大革命前辈致敬！！！
6830519975409498430,1628522867,0,片子很好看，演员也很棒，有点遗憾没有去电影院看。试看将来环宇，必是赤旗的世界！
6830491920116894807,1628516178,0,所以说张作霖杀了他 张作霖算罪人吗😪
6830311223347654252,1628473096,0,有革命前辈的伟大牺牲，才能换回后人的幸福生活！向无数的伟大革命前辈致敬！！！
6830464152461243425,1628509557,0,记住您不是来看偶像的，这也并非偶像剧，浸溯历史长河的时刻，还望吾辈能清醒以待
6830581930002349289,1628537638,0,李大钊是个人物!但这里面的人演的太软蛋了 没有那种心潮澎湃的感觉！就前半段好点
6830126421197607762,1628429036,0,现在的工人地位是李先生所想所愿的嘛
6831587314037056704,1628777340,0,这盛世如您所愿 寻常先生 峰峰也让我看到一个全新的峰峰 我爱你李易峰 我更爱祖国
6831159064299197274,1628675237,0,我王明阳代表00后爱我中华爱我中国爱我中共爱我同胞中国一定会屹立在世界巅峰
6830865237986386818,1628605184,0,五星红旗迎风飘扬，胜利歌声多么响亮，歌唱我们亲爱的祖国，从今走向繁荣富强。
6830871061161058379,1628606572,0,向李大钊先生致敬，向所有的革命先驱致敬，感谢你们的努力给了我们一个太平盛世
6831551039720542661,1628768691,0,正因为有了这些革命先烈们，他们坚信坚定的走向光明，才有了我们现在的生活！！
6830863491381912133,1628604767,0,看完电视剧觉醒年代和光荣与梦想，这部电影始终无法代入，可能内容太多节奏太快
6830152844822192274,1628435336,0,不管在任何时候只有共产党才能救中国，杀了一个李大钊，还有千千万万个李大钊。
6830520429086382422,1628522975,0,真的看不下去了 撤了 非法集会 煽动暴动 寻衅滋事 扰乱社会治安 拉帮结派搞小团体
6831443569165610175,1628743068,0,革命太苦，别忘了中国人的血性，至于谁能代表，谁都无法代表，也没有资格原谅。
6829958184245977808,1628388925,0,剧情有点乱，时间一会后一会前跳的太乱了……看了半天没看明白到底要讲什么……
6830306311884635171,1628471925,0,拍的有些烂哎。。。
6829997886231553664,1628398391,0,李易峰行不行啊#一朝相逢，三载同行#
6830014979949590761,1628402466,0,来看李易峰、彭昱畅、成泰燊、张颂文，读书时历史课差，来看看讲述的故事……
6831302941131817588,1628709540,0,这是我看过最完整的电影没有之一，因为片尾曲我都听完了，英特纳雄耐尔万岁！
6831083279714501924,1628657169,0,中国太缺乏这种爱国题材的电影了，不忘历史，不忘国耻，纪念先烈，奋勇前行。
6831537838081595247,1628765544,0,我们现在的和平是先辈们用热血换来了，我们要万众一心抵抗一切来范，誓死守卫
6830104859933282376,1628423895,0,伟大的共产党人，为了中国的未来，献出一生，中华民族万岁，李大钊我们相信。
6830110267435543458,1628425185,0,守常先生，您所期盼的盛世我们生在其中，是您和无数前辈用生命换来今日之中国
6831148511312887202,1628672721,0,乱七八糟的，评论区不是应该讨论这部电影么，说追星和爱国不冲突的不就是杠么
6830235369330329436,1628455011,0,伟大的无产阶级革命家！伟大的革命先辈！伟大的中国人！勿忘初心，牢记使命！
6829980876051376776,1628394335,0,现在的生活都是先辈革命换来的，电影院看过一次了，手机在看一次依旧很有感触
6831439729418838989,1628742153,0,搞不懂这种故意把时间线打乱的拍摄手法有什么意义，历史剧何必搞那些花里胡哨
6830515269094402646,1628521744,0,不能身临其境，唯有缅怀先烈！感谢各位革命先驱的牺牲，珍惜来之不易的生活！
6829986276934838623,1628395623,0,韩庚惊艳到我了！！继续在演员的道路上发光发热吧！期待更多你的优秀作品！
6831922954264008921,1628857363,0,如果都是为了某个明星来看革命者，我觉得大可不必，没有信仰的人都很悲哀！
6831152159870837053,1628673591,0,革命片刷为xxx而来的，都是不知事的小孩。不分场次的追“星”，还满嘴歪道理
6831234405663564800,1628693200,0,也许他们这代人看不到成功那天，他们还一如既往坚持！为了明天，为了将来！
6830347554140208283,1628481758,0,这么好这么正能量，艺术高度如此之高的片子怎么出来的7.6分的，最少不得分吗
6830459995343952301,1628508566,0,我觉得有点虚假，我觉得买几本书来了解历史，谢谢这个剧让我有了学习的动力
6831521992147874130,1628761766,0,题材是挺好的，品质还差点，比如演员的配音之类的，我感觉提现不出那种味道
6829986802217003993,1628395748,0,革命尚未成功，同志们仍需努力！打倒以美国为首的西方霸权主义还世界和平！
6830347554282674860,1628481758,0,这么好这么正能量，艺术高度如此之高的片子怎么出来的7.6分的，最少不得分吗
6830513089964729936,1628521225,0,不是不能追星，注意场合去思考导演要表达的情感和这部电影带来的意义👍
6831867335708399341,1628844102,0,好好的电影非要搞个穿插倒序这些乱七八糟的，所谓的艺术手法毁了一部好剧
6830362566674218005,1628485337,0,一切尽在不言中，是因为你们的勇敢，你们的负重前行才有了我们的今天……
6830486113895901114,1628514793,0,李大钊真的伟大！最后还是要表白一下我峰哥饰演的毛教员 这是一部好电影
6830789108051089147,1628587033,0,什么时候拍一部邓小平爷爷的电视
6830514782479447603,1628521628,0,再看电视剧觉醒年代对革命先烈更有了进一步的了解！他们是多么的伟大！
6830147460556257604,1628434052,0,谢谢守常先生为全世界人民相等而做出努力，我们将继续为这份事业奋斗。
6830935481040038607,1628621931,0,换一个角度来讲，评论区虽有不和，但都是比谁更加爱国，如此，便足够了
6830119062513542992,1628427281,0,希望这些电影多找流量明星，因为现在很多小女孩小男生都不了解近代历史
6831435568224557721,1628741161,0,刚开始的时候是三个儿子把墓碑挖出来，可到最后怎么几乎都是女儿？没懂
6830441396495587200,1628504132,0,基本上处于哽咽，泪奔的状态。不惧死，勇也。知为何死，大智大勇也！
6816682896639852080,1625223850,0,希望以后电视局多一些这类电视剧 这才是我吗该追寻🉐️偶像，致敬英雄
6830343113161107343,1628480699,0,莫道书生无胆气，敢叫天地沉入海。为有牺牲多壮志，敢叫日月换新天。
6831362859335738998,1628723826,0,这是什么导演，那里学来的，剧情不正常播放，翻来覆去，这就是创新吗
