,用户名称,用户性别,用户id,vip等级,用户评论,评论点赞次数,评论时间
0,硬核酸奶,保密,34934358,5,都是一个表情,33,1628417393
0,墨秋柒,女,407268383,4,这眼神莫名有种睥睨的感觉，就那种，怎么？不服？老子打到你服[打call],2,1628469721
0,灿星零zero,男,448342683,5,画的不像,2,1628489564
0,TUO图欧君,男,36184593,6,在画下去我就脸盲了[笑哭],2,1628495969
0,卡布的狙击手替补,保密,323892430,4,呃呃呃感觉up是尽量想把人物都画好看一点吧，其实画的也挺好的，不要要求这样高啦，即使觉得不好想提建议也温柔一点嘛,2,1628504927
0,13316876822,保密,194284260,4,都长一个样……,2,1628495442
0,冷酷的黑貓,男,27477095,5,都一个脸,2,1628504402
0,偶尔吃稀饭,保密,114466142,5,长的都一样啊，好歹把每个运动员的特征画出来呀,2,1628496181
0,你要的我偏不给,保密,190132099,5,只顾辽俊美，却不像了太爷[微笑],2,1628495232
0,EclipseRosary,男,321974969,5,马龙不像啊，UP你画得太帅了[doge],2,1628480539
0,Victory-ZS,男,349237333,4,可惜没我苏神[撇嘴],2,1628504219
0,猫卷铜锣烧,女,10983433,6,虽然但是，还是觉得如果能换一个颜色写名字就更棒啦,3,1628427524
0,得力,保密,403731699,3,这手不错，寄个过来？[doge],2,1628487154
0,侯小侯侯,保密,1318449682,3,侯写错了，是侯不是候[捂脸],2,1628485254
0,艸猫,男,407754622,4,就不能笑一下么[嘟嘟],2,1628485180
0,PFboys头号粉丝,男,18784073,5,啊。。。这 我怎么认不出来,2,1628498041
0,比奇堡嗜血飙车族,女,2026649,5,全部相同,2,1628479740
0,川鼓楼工作室,保密,400484626,4,传下去，up要画全部参加奥运会的运动员[doge],7,1628425645
0,沛沛沛哥,男,14438134,6,抱歉，没有对比，我看开始几个脸型都差不多,2,1628483547
0,今天看到美女帅哥了吗,保密,286508610,4,国家教养有方，奖牌干干净净,2,1628422073
0,是沐沐不是沫沫,女,26075630,5,建议把红婵的痣给点上[OK],2,1628475318
0,这样滥情何苦丶,保密,52243394,4,怎么感觉男的都同一张脸，女的也基本一张脸[囧],2,1628472394
0,司小玄,保密,12680472,5,逐渐脸盲[笑哭][笑哭],2,1628445068
0,安菩,女,328916976,3,如果把每个人的脸部最有特点的部分画出来就更好分辨了,2,1628467006
0,我永远喜欢_桐须真冬,男,5384344,6,就一个有半身画，up铁暗恋人家小姐姐[脱单doge],2,1628439156
0,Twione,保密,13161375,5,期待评论区大神的作品,2,1628444908
0,最后的秋名山,保密,61567262,3,@UP 请问可以画个C位是苏神的版本吗？,2,1628485098
0,北笙语梦,保密,340519097,4,没人觉得哲大的字体很好看吗？我超级爱这种字体！是行楷嘛？（如果不是当我没说。真的很喜欢）[给心心],36,1628411088
0,晓光微醺,保密,515491766,3,画一个人物都难的我……中国队yyds,27,1628416694
0,二次元精神病院院长,男,61515760,4,你直接说你画的是封神榜就行[doge],2,1628467366
0,龙T帝,男,42597879,5,这画出来的效果，爱了[狮子座_买！],2,1628479155
0,风流潇洒小龙君,保密,11454206,5,Up画的超棒！每个人物从发型和装扮上其实还是能分出来的，不要在意有些人说长得都一样什么的，他们发个评论又没有成本，画起来有多费劲只有自己知道。画的很好啦！,2,1628436086
0,夙小黎-,女,79569283,5,太太[热词系列_吹爆][热词系列_吹爆][热词系列_吹爆]想看看那些提意见的小伙伴，画的怎么样[tv_doge],2,1628439196
0,VvvVvVcute,保密,650521898,2,说画得没区别的 要是觉得不行您也来画一个？ 尊重别人的劳动成果吧,2,1628435656
0,半水ryk-日暮星辰,男,477847908,4,去扶桑打比赛想不拽很难啊[墨镜][热词系列_DNA],4,1628431722
0,我怂过你了吗,保密,399427849,4,绝了绝了，我拉低了学美术的的平均水平[热词系列_你币有了][热词系列_再来亿遍],2,1628426552
0,爱伊轻一笑,男,34415855,5,好帅！好美，他(她)们都是中国的英雄[热词系列_好耶],4,1628428936
0,端木冥子,女,398063791,4,来了来了！哲大也太棒了吧！[打call]奥运收关了，中国队的努力和奥林匹克精神永远振奋人心！中国队yyds！你可以永远相信中国队[给心心],7,1628408262
0,薛楧,女,515582756,4,做了我想做但我做不了的事[藏狐][跪了],8,1628404050
0,是三又二分之一阿,保密,395414174,5,好神好神好神好神好神！！！！！[Cat_dash][Cat_dash][Cat_dash],10,1628404764
0,嘉心曲淇,女,506268205,2,直接期待手书[给心心][给心心][脱单doge],10,1628401800
0,苏狐_,男,398673388,5,牛逼！牛逼！牛逼啊！,7,1628412999
0,蓝泽溪奈,保密,232607987,5,太牛了！！！配上这个bgm鸡皮疙瘩直接起来了！[热词系列_三连],6,1628408321
0,Cody_bMiller,保密,98660438,5,真特么看的人来气这某些低能评论。。。要这要那的，再怎么贬低这也是人家用了几十小时画出来的吧。。看up的投稿频率也不算高，应该不是全职up，人家也要生活也要养家，难不成全把时间放这上面?有多少人这届冠军都没认全吧，搁着评论里要特点要特色张嘴就来。简介都说了原因请多多包涵，这怎么着也比之前那个描图描到上热搜死不承认的货色要好太多了吧。。细节问题也在动态的图片里补上了...我是不会相信假如运动员本人看到这个视频会有多大意见的[呆],1,1628951378
0,woshishabi拼音啦,保密,648239517,4,可以画一下拿奖牌的香港运动员吗？(弱弱的问一句,1,1628686595
0,终生不悔入海贼丶zed,保密,55334350,4,从以前哪哪舔美慕欧，到现在哪哪自视甚高，这个家走的太快，钱的高度是到位了，但自身高度还差点意思，灵魂追不上肉体，这样容易扯着蛋，这样不好，走慢点，走稳点，挺好，这10年变化太快，快的我们这些“老人”不适应，这事儿好也不好，上面的人不管怎么带领舆论枪头，好事也罢，不好启齿的烂账也罢，终究是为这个家好，但如果自身能矜持点，并且能多干预一下下面狂热的子孙“信徒”，多点精力整治一下家里面自己的事，不要老想着出去挣钱，毕竟继承家业的是家里的孩子，老人终究要尘归尘土归土，年青一代的引导、教育和眼光培养都很重要，爷爷当家时候说过，一屋不扫，何以扫天下。家里是该收拾收拾了，长辈们过了一辈子苦日子熬出头了，家里不差钱了，但也不应该忘了初心，任重道远，三代四代共勉。,1,1628649244
0,忘恩-负义,男,203476650,5,拽犯法吗？诶，你告诉我中国哪条法律规定冠军不能够拽的？,1,1628750879
0,芜湖酷炫,保密,573351995,2,当奥运会放中国的国歌的时候，很多外国人都不愿意站起来。但他不知道中国的国歌第一句是“起来，不愿做奴隶的人们。”[doge],1,1628660561
0,葬花离歌_,男,37269034,5,这不比快手那个b厉害？,1,1628648855
0,柒八桤,男,290456925,5,说实话，中国金牌应当计算上香港台湾，我们还是第一，一个中国，这个道理美丽国还不清楚？,1,1628561626
0,很臭的名字能中奖,保密,327247195,5,不是，up辛辛苦苦的画了一幅画，你们搁着挑尼玛的刺呢[呲牙]，说这不行那不行的，画的不像你来画啊？又说蹭热度点踩的又是个什么寄吧[呲牙]b站真就一把大风刮来了一堆脑瘫[呲牙],1,1628567154
0,污水,保密,152435,5,发现评论区很多人说画工问题，以及“蹭流量”“粗制滥造”“不走心”等问题，部分楼里吵的很厉害。对于这些观点，我个人持部分赞同，部分反对的态度。赞同的点在于：我觉得UP画工确实有点问题。回头去看人物确实有点雷同，有点分不清谁是谁。所以感觉UP确实画工水平有待提高，后续可以尝试改正或干脆再来个2.0改进版的作品（个人建议）。反对的地方在于：部分人似乎想把评论区往“粗制滥造”“不走心”“蹭流量热度”“掌握流量密码”这种方向去带。我上面说了，画工不足的问题个人也觉得是确实存在的。UP简介里也说了，他没有看完所有比赛，是参考了百度百科的一寸照的画的，所以人物形象看起来雷同也不奇怪（一寸照的形象能有多大差别。。）。但是要因此就评价UP“粗制滥造”，我觉得就稍显刻薄了。细想下，本视频的创意其实很简单，这个简单的点子甚至也可以复刻到很多其他形式的艺术作品上，比如油画，国画，木雕，浮雕等。而奥运这个话题，也是个大众话题，所有人都能参与进去。会画画的，不会画画的，画的好的，画的坏的，会素描的，会油画的，会其他艺术创作形式的等等，所有人都能参与这个话题，发表各自的作品和评论。用某些人的话就是所有人都能“蹭”奥运这个热点。但是，这副作品难就难在要把所有的这一切都综合起来：要想到这个想法，还要有把这个想法付诸实际的绘画功力，有迅速行动的执行力，也要有身为UP——一个自媒体人——对于热点话题的敏感度和追随力和视频制作能力，甚至还包括之前做UP积累的影响力等等。这些因素综合起来，我认为才是这个作品火起来的原因。所以，单单地用一个绘画功力去评价其整体好坏，甚至进一步评价其是个“粗制滥造”“不走心”的作品，这种评价方式难道某些人不觉得过于偏颇了吗？我真心觉得，你可以就画工等确实存在的问题来提意见。这一点没有任何问题，只要问题客观存在，相信理性的人都会支持你的意见。但真不必要往更主观恶意和较偏颇的方向去评价，用各种“蹭流量”等恶意评价在评论区带节奏。理性讨论作品优劣我觉得是很好的行为，但就着一个缺点就在评论区各种带节奏来做“一竿子打翻一船人”的事情，就真心大可不必。最后，真心希望大家都能理性讨论，不要动不动在评论区因为一些偏主观的观点吵起来——主观问题其实没有对错之分，纠结于此只能造成评论区的混乱，影响所有人关注奥运，关注奥运健儿的初衷。以上。,1,1628520314
0,楓樹糖漿,保密,547074519,2,眼神都透露出不屑o(´^｀)o   中国队yyds,1,1629197266
0,可乐并不渴,保密,520463693,4,感觉评论区里有好多亚当之眼呀[阴险],1,1629113260
0,敏耶耶,保密,46800956,5,说实在话画的不错，但是你不写名字我都认不出是谁,1,1629107679
0,探机是bugyellow,男,9946334,5,某层楼的人看过来。租售数个b站五级以上账号，发表评论帮洗白。都是八年以上账号，评论区摸爬滚打多年，能接受深夜工作。有良好的抗压精神，先到先得，老板速速订购。,1,1628466971
0,-乔木彤-,女,628374738,4,梦幻联动[doge],1,1629010124
0,晏海浮光,女,15033065,5,up画的挺好的，就是评论区太热闹了，什么指手画脚教up画画的，误导风向的二鬼子[微笑]长见识了,1,1628954716
0,乐桉岚,女,471550894,4,国家出一个运动员的动漫好了，这个太帅了,1,1629010807
0,雅雅咿咿呀呀鸭,保密,647476030,3,这个太牛了@璇川,1,1629007650
0,无言即言,男,518350847,2,红笔写名字不太好吧，下次注意哦！,1,1628985264
0,两只沉梦蹊,保密,390250517,4,[热词系列_排面],1,1629087295
0,粥粥不喝茶,保密,1841104903,2,up主能不能给个壁纸。好想要[星星眼][星星眼][星星眼][星星眼][星星眼],1,1628995344
0,sway南宣,女,550205381,3,up辛苦[打call]可惜了，没我苏神[委屈],1,1628946818
0,番茄味的蓝莓,女,396597556,4,[热词系列_吹爆],1,1628946827
0,尚花落,男,1867331,6,这不都一样么，漫画脸本来就不容易区分，除了眼睛，其他五官画法基本一致，根本没法区分。把名去了，只露脸，你看看弹幕认识几个？[无语]画俩蹭波热度就好啦，你这画风画全员，基本辨认不出。[OK]画工不错。,1,1628521222
0,殺死烦人怪物语,保密,640770599,3,绝[热词系列_三连],1,1629017386
0,梦里看花花常在,女,697943612,3,那啥，侯，不是候，谢谢,1,1629001655
0,橙果知道,保密,44399339,3,想要这幅图，up主卖画吗？,1,1628942308
0,人类不可食用,保密,432819871,4,你牛逼！,1,1628683134
0,搽涟,保密,1070512004,2,不是，很多人都说什么辨识度不高啊，蹭热度啊，我只想说，up花了30个小时画出来的，你们那些说蹭热度的是不是太过分了啊！？辨识度不高这确实是个问题，提出来很理所应当，但那些说蹭热度的真的过分了吧？！要是蹭热度的话up那有那闲时间去花30个小时画啊！永远支持up！加油！,1,1628872071
